epoch,accuracy,loss,rmse,val_accuracy,val_loss,val_rmse
28,0.6233333349227905,10.675405502319336,1.170388102531433,0.4399999976158142,10.541845321655273,0.23696397244930267
29,0.6433333158493042,10.417783737182617,1.175097942352295,0.3700000047683716,10.288664817810059,0.23810508847236633
30,0.6616666913032532,10.165663719177246,1.1668267250061035,0.36000001430511475,10.039996147155762,0.2352277934551239
31,0.6683333516120911,9.918893814086914,1.1698466539382935,0.38999998569488525,9.79671859741211,0.24009138345718384
32,0.6966666579246521,9.67505168914795,1.176047444343567,0.3700000047683716,9.557989120483398,0.2433648556470871
33,0.6316666603088379,9.440155982971191,1.1035951375961304,0.36000001430511475,9.322530746459961,0.2442893534898758
34,0.6850000023841858,9.203001976013184,1.0883172750473022,0.3499999940395355,9.090766906738281,0.24432723224163055
35,0.7183333039283752,8.972411155700684,1.0824873447418213,0.3799999952316284,8.862793922424316,0.24586951732635498
36,0.7099999785423279,8.746789932250977,1.0702757835388184,0.3799999952316284,8.639737129211426,0.2456570863723755
37,0.6816666722297668,8.52465534210205,0.9786118268966675,0.3799999952316284,8.418975830078125,0.24228352308273315
38,0.6549999713897705,8.308344841003418,0.9529181122779846,0.3499999940395355,8.20373249053955,0.2464251071214676
39,0.6966666579246521,8.0922269821167,0.9709556698799133,0.38999998569488525,7.9914679527282715,0.24817541241645813
40,0.6783333420753479,7.882105350494385,0.9413415193557739,0.30000001192092896,7.787063121795654,0.2647218108177185
41,0.6899999976158142,7.674727439880371,0.8720938563346863,0.3700000047683716,7.5797834396362305,0.2547075152397156
42,0.6916666626930237,7.471162796020508,0.8029361963272095,0.4000000059604645,7.3786940574646,0.2531404495239258
43,0.6949999928474426,7.271027088165283,0.731989324092865,0.3400000035762787,7.182682991027832,0.25743699073791504
44,0.7066666483879089,7.075143814086914,0.7268258929252625,0.4399999976158142,6.986547946929932,0.24640494585037231
45,0.7016666531562805,6.885010719299316,0.720394492149353,0.38999998569488525,6.798157215118408,0.2501715123653412
46,0.6866666674613953,6.698795795440674,0.7342057228088379,0.3799999952316284,6.6139140129089355,0.2532004415988922
47,0.6633333563804626,6.515268802642822,0.6889097094535828,0.3400000035762787,6.432930946350098,0.25684425234794617
48,0.699999988079071,6.3348612785339355,0.7100719809532166,0.28999999165534973,6.255947113037109,0.26078376173973083
49,0.7083333134651184,6.158865928649902,0.6509924530982971,0.33000001311302185,6.079381942749023,0.2511794865131378
50,0.6816666722297668,5.986345291137695,0.5987825393676758,0.3799999952316284,5.908616542816162,0.24731284379959106
51,0.6633333563804626,5.817664623260498,0.56669020652771,0.4099999964237213,5.741444110870361,0.2460009753704071
52,0.6933333277702332,5.653067111968994,0.5437134504318237,0.41999998688697815,5.577347278594971,0.2408776730298996
53,0.70333331823349,5.490005970001221,0.49505653977394104,0.33000001311302185,5.419948577880859,0.24835871160030365
54,0.6800000071525574,5.331364631652832,0.45832228660583496,0.25,5.2642364501953125,0.24684332311153412
55,0.699999988079071,5.175578594207764,0.41439709067344666,0.2800000011920929,5.111810207366943,0.24490077793598175
56,0.7166666388511658,5.027439594268799,0.38977617025375366,0.28999999165534973,4.964927673339844,0.25184789299964905
57,0.721666693687439,4.878314018249512,0.34713077545166016,0.4099999964237213,4.8175153732299805,0.24103982746601105
58,0.7400000095367432,4.734248638153076,0.29734671115875244,0.3700000047683716,4.675841808319092,0.23911583423614502
59,0.7200000286102295,4.596339225769043,0.28470513224601746,0.3400000035762787,4.538521766662598,0.23981508612632751
60,0.7450000047683716,4.457768440246582,0.2694597840309143,0.4000000059604645,4.403268337249756,0.23626010119915009
61,0.7266666889190674,4.324176788330078,0.2448243349790573,0.36000001430511475,4.273422718048096,0.24209754168987274
62,0.699999988079071,4.194811820983887,0.21307753026485443,0.33000001311302185,4.144686698913574,0.2395373433828354
63,0.7366666793823242,4.068099498748779,0.18993520736694336,0.2800000011920929,4.0211615562438965,0.2466561496257782
64,0.753333330154419,3.9439704418182373,0.160365492105484,0.25999999046325684,3.90071439743042,0.2517933249473572
65,0.746666669845581,3.8224101066589355,0.1342061161994934,0.3199999928474426,3.7814531326293945,0.24824769794940948
66,0.7699999809265137,3.7042012214660645,0.12014768272638321,0.28999999165534973,3.6653406620025635,0.24607273936271667
67,0.8016666769981384,3.5907154083251953,0.12577855587005615,0.3400000035762787,3.5517795085906982,0.24220944941043854
68,0.7566666603088379,3.4792041778564453,0.12026670575141907,0.3199999928474426,3.44278621673584,0.24372951686382294
69,0.7300000190734863,3.3724253177642822,0.12993136048316956,0.3400000035762787,3.3360869884490967,0.24174608290195465
70,0.7300000190734863,3.2661683559417725,0.12128273397684097,0.3499999940395355,3.231842041015625,0.2391940802335739
71,0.7716666460037231,3.1642417907714844,0.1241535022854805,0.3499999940395355,3.1315982341766357,0.2421288788318634
72,0.7599999904632568,3.064915657043457,0.13149408996105194,0.36000001430511475,3.0330214500427246,0.24115417897701263
73,0.778333306312561,2.967407464981079,0.1205916553735733,0.3799999952316284,2.936709403991699,0.23639275133609772
74,0.7950000166893005,2.872947931289673,0.11765051633119583,0.3799999952316284,2.843895673751831,0.23553535342216492
75,0.8066666722297668,2.7816221714019775,0.11848197877407074,0.3400000035762787,2.7546181678771973,0.23886965215206146
76,0.7866666913032532,2.6922240257263184,0.11504866927862167,0.4000000059604645,2.665915012359619,0.23608624935150146
77,0.7983333468437195,2.6062421798706055,0.119356170296669,0.38999998569488525,2.580848455429077,0.23656126856803894
78,0.7933333516120911,2.5219569206237793,0.11688937246799469,0.27000001072883606,2.49912166595459,0.23902961611747742
79,0.7716666460037231,2.4403905868530273,0.11696954816579819,0.3700000047683716,2.4174551963806152,0.23414047062397003
80,0.79666668176651,2.360713005065918,0.11268636584281921,0.3799999952316284,2.3398780822753906,0.2374601513147354
81,0.7833333611488342,2.2840282917022705,0.11450941115617752,0.4399999976158142,2.2638611793518066,0.2350093424320221
82,0.7983333468437195,2.2082483768463135,0.1039619892835617,0.3799999952316284,2.1906871795654297,0.23576828837394714
83,0.8266666531562805,2.135927438735962,0.10478102415800095,0.44999998807907104,2.1204264163970947,0.23928989470005035
84,0.7983333468437195,2.065859317779541,0.10819493979215622,0.3700000047683716,2.052340030670166,0.2446945756673813
85,0.7433333396911621,1.9991679191589355,0.12020616233348846,0.4099999964237213,1.9854247570037842,0.24513648450374603
86,0.7250000238418579,1.9357547760009766,0.14030548930168152,0.4399999976158142,1.9188441038131714,0.23511001467704773
87,0.75,1.8725429773330688,0.1421593427658081,0.4300000071525574,1.8571170568466187,0.24040909111499786
88,0.7283333539962769,1.8103355169296265,0.1371789127588272,0.36000001430511475,1.7965584993362427,0.23968274891376495
89,0.7400000095367432,1.7493507862091064,0.12937693297863007,0.41999998688697815,1.7382997274398804,0.2408762127161026
90,0.7633333206176758,1.6913142204284668,0.12884043157100677,0.3700000047683716,1.681229829788208,0.24263207614421844
91,0.7416666746139526,1.6349024772644043,0.12666086852550507,0.28999999165534973,1.6266201734542847,0.24427196383476257
92,0.7950000166893005,1.5788538455963135,0.11217746883630753,0.2800000011920929,1.5731090307235718,0.24519702792167664
93,0.8083333373069763,1.525492787361145,0.11027742177248001,0.3100000023841858,1.5206122398376465,0.2462807446718216
94,0.8116666674613953,1.4747283458709717,0.11649277806282043,0.28999999165534973,1.4717445373535156,0.25298434495925903
95,0.8116666674613953,1.4253065586090088,0.11652825027704239,0.3499999940395355,1.4212384223937988,0.24080020189285278
96,0.7483333349227905,1.3783930540084839,0.12426464259624481,0.28999999165534973,1.37544584274292,0.24716854095458984
97,0.7649999856948853,1.3320822715759277,0.12525765597820282,0.41999998688697815,1.3323243856430054,0.2534807026386261
98,0.7450000047683716,1.2880603075027466,0.13022546470165253,0.38999998569488525,1.2854079008102417,0.24432989954948425
99,0.7616666555404663,1.244297742843628,0.12628793716430664,0.3700000047683716,1.240861415863037,0.2349022924900055
100,0.7633333206176758,1.2026654481887817,0.12593062222003937,0.38999998569488525,1.2019810676574707,0.24205216765403748
101,0.75,1.1617074012756348,0.12377982586622238,0.44999998807907104,1.1619298458099365,0.23978324234485626
102,0.7516666650772095,1.1223206520080566,0.12105944752693176,0.38999998569488525,1.1225935220718384,0.2394249141216278
103,0.79666668176651,1.0837664604187012,0.11685287207365036,0.4000000059604645,1.084879755973816,0.24102731049060822
104,0.8016666769981384,1.0469551086425781,0.11342222988605499,0.38999998569488525,1.0481353998184204,0.23707474768161774
105,0.7766666412353516,1.0112587213516235,0.11337703466415405,0.38999998569488525,1.0142983198165894,0.24330490827560425
106,0.7616666555404663,0.9774896502494812,0.11789003759622574,0.36000001430511475,0.9798076748847961,0.23851719498634338
107,0.7616666555404663,0.9447411298751831,0.12216319888830185,0.33000001311302185,0.9473847150802612,0.23781313002109528
108,0.7566666603088379,0.9124962091445923,0.12043044716119766,0.3499999940395355,0.9168997406959534,0.24352262914180756
109,0.75,0.8824897408485413,0.12520144879817963,0.30000001192092896,0.8871577978134155,0.24233181774616241
110,0.7766666412353516,0.8519958853721619,0.12042663246393204,0.2800000011920929,0.8589673042297363,0.24606364965438843
111,0.7716666460037231,0.8228795528411865,0.11922699958086014,0.25999999046325684,0.8325707912445068,0.25473150610923767
112,0.7416666746139526,0.7949917316436768,0.11749101430177689,0.28999999165534973,0.8018627166748047,0.2420862913131714
113,0.7599999904632568,0.7677953839302063,0.11328247934579849,0.27000001072883606,0.7767011523246765,0.248649001121521
114,0.7983333468437195,0.7416978478431702,0.11442533135414124,0.25,0.7491967678070068,0.2381911724805832
115,0.7833333611488342,0.716458261013031,0.1138996109366417,0.23000000417232513,0.730764627456665,0.26324009895324707
116,0.7716666460037231,0.6918649077415466,0.1107257530093193,0.2199999988079071,0.7023220062255859,0.2461252212524414
117,0.8066666722297668,0.6684995293617249,0.11406245827674866,0.36000001430511475,0.6776672601699829,0.24051883816719055
118,0.7683333158493042,0.6458301544189453,0.11251936852931976,0.30000001192092896,0.6555063724517822,0.24001362919807434
119,0.753333330154419,0.6249701380729675,0.12096409499645233,0.27000001072883606,0.6345838904380798,0.24335189163684845
120,0.7733333110809326,0.6038872599601746,0.12140975892543793,0.25,0.6144573092460632,0.2444954812526703
121,0.753333330154419,0.5839380621910095,0.12287314981222153,0.3799999952316284,0.5926958322525024,0.2395056039094925
122,0.7549999952316284,0.564234733581543,0.12081848084926605,0.3400000035762787,0.573525607585907,0.23460635542869568
123,0.7716666460037231,0.5452958941459656,0.11981082707643509,0.25999999046325684,0.5571662187576294,0.24369746446609497
124,0.7633333206176758,0.5270253419876099,0.1204112321138382,0.36000001430511475,0.5395371317863464,0.24598035216331482
125,0.746666669845581,0.5104782581329346,0.12636174261569977,0.27000001072883606,0.5236936211585999,0.24799947440624237
126,0.7316666841506958,0.4930152893066406,0.12140174955129623,0.27000001072883606,0.5042993426322937,0.24083513021469116
127,0.7333333492279053,0.47743988037109375,0.12792173027992249,0.4000000059604645,0.492504358291626,0.2583383619785309
128,0.7133333086967468,0.46513956785202026,0.14847075939178467,0.23999999463558197,0.5334231853485107,0.42806124687194824
129,0.6499999761581421,0.4519417881965637,0.15292447805404663,0.38999998569488525,0.5404640436172485,0.6418499946594238
130,0.6233333349227905,0.43923166394233704,0.1606822907924652,0.4000000059604645,0.4676726162433624,0.31568869948387146
131,0.6516666412353516,0.42521026730537415,0.1583075225353241,0.38999998569488525,0.45549237728118896,0.31544163823127747
132,0.6833333373069763,0.41237112879753113,0.15737830102443695,0.38999998569488525,0.4255543649196625,0.26113420724868774
133,0.6366666555404663,0.39948785305023193,0.15655574202537537,0.3400000035762787,0.4212768077850342,0.294139564037323
134,0.70333331823349,0.38466089963912964,0.14157359302043915,0.3400000035762787,0.40623927116394043,0.28561803698539734
135,0.7416666746139526,0.3712763488292694,0.13083383440971375,0.2800000011920929,0.3905552625656128,0.27028223872184753
136,0.7366666793823242,0.35869526863098145,0.12743248045444489,0.36000001430511475,0.3728231191635132,0.24470435082912445
137,0.7633333206176758,0.3458395302295685,0.11767755448818207,0.38999998569488525,0.36663827300071716,0.2686910331249237
138,0.7416666746139526,0.3343271017074585,0.11835958063602448,0.30000001192092896,0.3498421013355255,0.2451731562614441
139,0.746666669845581,0.32412686944007874,0.12617632746696472,0.28999999165534973,0.3619447350502014,0.33320221304893494
140,0.7133333086967468,0.31584057211875916,0.137410506606102,0.38999998569488525,0.3665958344936371,0.35830971598625183
141,0.7016666531562805,0.30753254890441895,0.14688079059123993,0.25,0.33304864168167114,0.2952219545841217
142,0.675000011920929,0.29830023646354675,0.14741089940071106,0.33000001311302185,0.3208807706832886,0.2848221957683563
143,0.7233333587646484,0.289790540933609,0.14751699566841125,0.38999998569488525,0.308164119720459,0.2683025598526001
144,0.7099999785423279,0.2800599932670593,0.14013296365737915,0.38999998569488525,0.3036109209060669,0.28524354100227356
145,0.7283333539962769,0.2700697183609009,0.12994274497032166,0.3799999952316284,0.28882691264152527,0.26166588068008423
146,0.7233333587646484,0.26212161779403687,0.13523249328136444,0.33000001311302185,0.2810378074645996,0.2644067406654358
147,0.7083333134651184,0.25564199686050415,0.1445697695016861,0.33000001311302185,0.26939666271209717,0.2439989447593689
148,0.67166668176651,0.24986836314201355,0.15664276480674744,0.2800000011920929,0.2666032612323761,0.25978702306747437
149,0.6299999952316284,0.24623265862464905,0.17201507091522217,0.38999998569488525,0.26913923025131226,0.29459482431411743
150,0.6200000047683716,0.238982692360878,0.16452597081661224,0.3100000023841858,0.2688014507293701,0.3651101291179657
151,0.6449999809265137,0.2326735407114029,0.16361740231513977,0.4000000059604645,0.30319154262542725,0.6105175614356995
152,0.6700000166893005,0.22437484562397003,0.15267394483089447,0.33000001311302185,0.24575358629226685,0.2804281413555145
153,0.6683333516120911,0.21738991141319275,0.1504194438457489,0.4000000059604645,0.24093613028526306,0.28257232904434204
154,0.7300000190734863,0.2082003653049469,0.1336294412612915,0.25999999046325684,0.2255288064479828,0.24677571654319763
155,0.7350000143051147,0.20098604261875153,0.1315019279718399,0.36000001430511475,0.21686887741088867,0.23885580897331238
156,0.746666669845581,0.19433428347110748,0.12776842713356018,0.36000001430511475,0.21551057696342468,0.2633262574672699
157,0.7416666746139526,0.18770800530910492,0.1261301338672638,0.3199999928474426,0.20526531338691711,0.24620506167411804
158,0.7799999713897705,0.18045546114444733,0.11470054090023041,0.4000000059604645,0.19955682754516602,0.2439243495464325
159,0.7883333563804626,0.1749403476715088,0.11897442489862442,0.38999998569488525,0.19597959518432617,0.2585533857345581
160,0.7283333539962769,0.1701664924621582,0.12356242537498474,0.4099999964237213,0.18765082955360413,0.24390709400177002
161,0.7266666889190674,0.16670499742031097,0.13553352653980255,0.38999998569488525,0.18573036789894104,0.256760835647583
162,0.7183333039283752,0.16205087304115295,0.13530732691287994,0.4300000071525574,0.17959508299827576,0.24950674176216125
163,0.699999988079071,0.15914613008499146,0.14592772722244263,0.3700000047683716,0.1810350865125656,0.27201327681541443
164,0.6499999761581421,0.15688447654247284,0.15583261847496033,0.3799999952316284,0.179860457777977,0.27473413944244385
165,0.6299999952316284,0.157444030046463,0.17625300586223602,0.3100000023841858,0.17303474247455597,0.2554680109024048
166,0.6233333349227905,0.15522125363349915,0.17817284166812897,0.33000001311302185,0.27635109424591064,0.636549174785614
167,0.6166666746139526,0.15155978500843048,0.1759975403547287,0.4099999964237213,0.16918827593326569,0.26972872018814087
168,0.6166666746139526,0.14659766852855682,0.16988582909107208,0.38999998569488525,0.21177837252616882,0.4042212963104248
169,0.6633333563804626,0.1412738561630249,0.16036057472229004,0.3799999952316284,0.16017931699752808,0.26568540930747986
170,0.6899999976158142,0.13493362069129944,0.1439342498779297,0.4099999964237213,0.1520608365535736,0.24706172943115234
171,0.7283333539962769,0.13086001574993134,0.14535871148109436,0.3499999940395355,0.15022797882556915,0.2531576454639435
172,0.7283333539962769,0.12506301701068878,0.13178756833076477,0.4399999976158142,0.1430477350950241,0.24242812395095825
173,0.7616666555404663,0.12054682523012161,0.1269422322511673,0.38999998569488525,0.14430606365203857,0.26106366515159607
174,0.79666668176651,0.11627276241779327,0.12314355373382568,0.3700000047683716,0.1387936770915985,0.25436529517173767
175,0.753333330154419,0.11325395852327347,0.12774990499019623,0.3400000035762787,0.1354236751794815,0.25933271646499634
176,0.7516666650772095,0.11142658442258835,0.13935419917106628,0.36000001430511475,0.1329340785741806,0.262168824672699
177,0.7599999904632568,0.10774347931146622,0.13207732141017914,0.3700000047683716,0.1296139806509018,0.25769856572151184
178,0.7183333039283752,0.1061924621462822,0.1420658826828003,0.38999998569488525,0.12863212823867798,0.2674185633659363
179,0.70333331823349,0.10472410917282104,0.14656244218349457,0.3199999928474426,0.12195359915494919,0.2449229657649994
180,0.7283333539962769,0.10155221074819565,0.14090479910373688,0.3100000023841858,0.1278829723596573,0.2911481261253357
181,0.6833333373069763,0.10037292540073395,0.1473791003227234,0.38999998569488525,0.2903902530670166,0.899015486240387
182,0.7250000238418579,0.09723347425460815,0.13929663598537445,0.38999998569488525,0.44791150093078613,1.2185271978378296
183,0.7400000095367432,0.0939553827047348,0.13425691425800323,0.38999998569488525,0.1663428544998169,0.46525704860687256
184,0.746666669845581,0.09014938026666641,0.12466465681791306,0.44999998807907104,0.10947678238153458,0.24461859464645386
185,0.7716666460037231,0.08685505390167236,0.12132558226585388,0.4099999964237213,0.13286276161670685,0.3292072117328644
186,0.7766666412353516,0.08487985283136368,0.1265103965997696,0.4099999964237213,0.10750681161880493,0.25968897342681885
187,0.7516666650772095,0.08202756196260452,0.12171535193920135,0.33000001311302185,0.10467753559350967,0.25292694568634033
188,0.8033333420753479,0.0786016434431076,0.11278820037841797,0.3100000023841858,0.10235606878995895,0.2554849088191986
189,0.7916666865348816,0.0764860212802887,0.11528217792510986,0.27000001072883606,0.10047569870948792,0.2574889063835144
190,0.8133333325386047,0.07290985435247421,0.10332544893026352,0.3499999940395355,0.09594286978244781,0.25064170360565186
191,0.8199999928474426,0.0711052194237709,0.1094338521361351,0.3499999940395355,0.09378563612699509,0.2509663999080658
192,0.7816666960716248,0.06833754479885101,0.10469423979520798,0.4399999976158142,0.09178021550178528,0.2518065571784973
193,0.8083333373069763,0.06698693335056305,0.11073198914527893,0.33000001311302185,0.09443620592355728,0.2710643410682678
194,0.7950000166893005,0.06742292642593384,0.12541866302490234,0.3700000047683716,0.08841350674629211,0.2513566017150879
195,0.7166666388511658,0.06807546317577362,0.1396317332983017,0.2800000011920929,0.09075511991977692,0.26015719771385193
196,0.75,0.06507711112499237,0.12514550983905792,0.3400000035762787,0.08796004205942154,0.25284191966056824
197,0.7333333492279053,0.06577052175998688,0.13937853276729584,0.27000001072883606,0.08671504259109497,0.25129398703575134
198,0.7350000143051147,0.06400146335363388,0.13426582515239716,0.3400000035762787,0.09793641418218613,0.37134724855422974
199,0.7333333492279053,0.06274209916591644,0.13328953087329865,0.33000001311302185,0.08331649750471115,0.2532714605331421
